department,commodity_desc,week_no,weekly_sales_value
GROCERY,FRZN FRUITS,48,51.22
GROCERY,FRZN FRUITS,49,105.54
GROCERY,FRZN FRUITS,50,86.07
GROCERY,FRZN FRUITS,51,41.76
GROCERY,FRZN FRUITS,52,50.18
GROCERY,FRZN FRUITS,53,91.12
GROCERY,FRZN FRUITS,54,66.27
GROCERY,FRZN FRUITS,55,109.16
GROCERY,FRZN FRUITS,56,92.19
GROCERY,FRZN FRUITS,57,51.91
GROCERY,FRZN FRUITS,58,114.99
GROCERY,FRZN FRUITS,59,59.64
GROCERY,FRZN FRUITS,60,106.58
GROCERY,FRZN FRUITS,61,44.5
GROCERY,FRZN FRUITS,62,29.48
GROCERY,FRZN FRUITS,63,62.22
GROCERY,FRZN FRUITS,64,68.96
GROCERY,FRZN FRUITS,65,56.39
GROCERY,FRZN FRUITS,66,21.36
GROCERY,FRZN FRUITS,67,68.94
GROCERY,FRZN FRUITS,68,45.98
GROCERY,FRZN FRUITS,69,35.72
GROCERY,FRZN FRUITS,70,38.86
GROCERY,FRZN FRUITS,71,53.41
GROCERY,FRZN FRUITS,72,72.69
GROCERY,FRZN FRUITS,73,30.87
GROCERY,FRZN FRUITS,74,14.57
GROCERY,FRZN FRUITS,75,43.14
GROCERY,FRZN FRUITS,76,44.18
GROCERY,FRZN FRUITS,77,30.19
GROCERY,FRZN FRUITS,78,46.87
GROCERY,FRZN FRUITS,79,58.49
GROCERY,FRZN FRUITS,80,52.99
GROCERY,FRZN FRUITS,81,51.0
GROCERY,FRZN FRUITS,82,56.06
GROCERY,FRZN FRUITS,83,88.71
GROCERY,FRZN FRUITS,84,64.29
GROCERY,FRZN FRUITS,85,70.93
GROCERY,FRZN FRUITS,86,89.21
GROCERY,FRZN FRUITS,87,145.33
GROCERY,FRZN FRUITS,88,55.06
GROCERY,FRZN FRUITS,89,49.27
GROCERY,FRZN FRUITS,90,83.95
GROCERY,FRZN FRUITS,91,42.49
GROCERY,FRZN FRUITS,92,97.76
GROCERY,FRZN FRUITS,93,104.51
GROCERY,FRZN FRUITS,94,80.16
GROCERY,FRZN FRUITS,95,62.7
GROCERY,FRZN FRUITS,96,105.44
GROCERY,FRZN FRUITS,97,57.84
GROCERY,FRZN FRUITS,98,107.68
GROCERY,FRZN FRUITS,99,32.31
GROCERY,FRZN FRUITS,100,111.34
GROCERY,FRZN FRUITS,101,61.56
GROCERY,FRZN FRUITS,102,50.84
GROCERY,FRZN ICE,1,6.47
GROCERY,FRZN ICE,2,1.49
GROCERY,FRZN ICE,3,11.93
GROCERY,FRZN ICE,4,14.94
GROCERY,FRZN ICE,5,12.43
GROCERY,FRZN ICE,6,4.47
GROCERY,FRZN ICE,7,45.8
GROCERY,FRZN ICE,8,17.41
GROCERY,FRZN ICE,9,49.31
GROCERY,FRZN ICE,10,88.11
GROCERY,FRZN ICE,11,89.51
GROCERY,FRZN ICE,12,77.17
GROCERY,FRZN ICE,13,104.03
GROCERY,FRZN ICE,14,116.03
GROCERY,FRZN ICE,15,194.29
GROCERY,FRZN ICE,16,103.88
GROCERY,FRZN ICE,17,116.0
GROCERY,FRZN ICE,18,119.08
GROCERY,FRZN ICE,19,80.42
GROCERY,FRZN ICE,20,70.11
GROCERY,FRZN ICE,21,97.07
GROCERY,FRZN ICE,22,97.61
GROCERY,FRZN ICE,23,77.68
GROCERY,FRZN ICE,24,117.06
GROCERY,FRZN ICE,25,140.05
GROCERY,FRZN ICE,26,62.72
GROCERY,FRZN ICE,27,64.23
GROCERY,FRZN ICE,28,39.47
GROCERY,FRZN ICE,29,54.34
GROCERY,FRZN ICE,30,59.25
GROCERY,FRZN ICE,31,50.27
GROCERY,FRZN ICE,32,47.76
GROCERY,FRZN ICE,33,58.27
GROCERY,FRZN ICE,34,19.41
GROCERY,FRZN ICE,35,66.23
GROCERY,FRZN ICE,36,43.81
GROCERY,FRZN ICE,37,36.33
GROCERY,FRZN ICE,38,43.39
GROCERY,FRZN ICE,39,44.31
GROCERY,FRZN ICE,40,104.58
GROCERY,FRZN ICE,41,73.68
GROCERY,FRZN ICE,42,42.31
GROCERY,FRZN ICE,43,28.35
GROCERY,FRZN ICE,44,35.84
GROCERY,FRZN ICE,45,20.4
GROCERY,FRZN ICE,46,44.27
GROCERY,FRZN ICE,47,21.88
GROCERY,FRZN ICE,48,23.37
GROCERY,FRZN ICE,49,31.13
GROCERY,FRZN ICE,50,39.33
GROCERY,FRZN ICE,51,25.37
GROCERY,FRZN ICE,52,37.29
GROCERY,FRZN ICE,53,30.35
GROCERY,FRZN ICE,54,56.74
GROCERY,FRZN ICE,55,36.31
GROCERY,FRZN ICE,56,47.25
GROCERY,FRZN ICE,57,56.23
GROCERY,FRZN ICE,58,55.21
GROCERY,FRZN ICE,59,92.8
GROCERY,FRZN ICE,60,45.48
GROCERY,FRZN ICE,61,135.99
GROCERY,FRZN ICE,62,224.48
GROCERY,FRZN ICE,63,79.99
GROCERY,FRZN ICE,64,96.18
GROCERY,FRZN ICE,65,128.67
GROCERY,FRZN ICE,66,140.95
GROCERY,FRZN ICE,67,239.36
GROCERY,FRZN ICE,68,132.62
GROCERY,FRZN ICE,69,87.88
GROCERY,FRZN ICE,70,69.5
GROCERY,FRZN ICE,71,147.09
GROCERY,FRZN ICE,72,144.27
GROCERY,FRZN ICE,73,99.67
GROCERY,FRZN ICE,74,149.76
GROCERY,FRZN ICE,75,103.47
GROCERY,FRZN ICE,76,138.07
GROCERY,FRZN ICE,77,57.03
GROCERY,FRZN ICE,78,55.27
GROCERY,FRZN ICE,79,60.08
GROCERY,FRZN ICE,80,57.91
GROCERY,FRZN ICE,81,46.26
GROCERY,FRZN ICE,82,18.49
GROCERY,FRZN ICE,83,29.77
GROCERY,FRZN ICE,84,28.38
GROCERY,FRZN ICE,85,38.81
GROCERY,FRZN ICE,86,58.86
GROCERY,FRZN ICE,87,29.53
GROCERY,FRZN ICE,88,60.25
GROCERY,FRZN ICE,89,49.59
GROCERY,FRZN ICE,90,25.06
GROCERY,FRZN ICE,91,36.17
GROCERY,FRZN ICE,92,43.77
GROCERY,FRZN ICE,93,39.42
GROCERY,FRZN ICE,94,30.41
GROCERY,FRZN ICE,95,29.53
GROCERY,FRZN ICE,96,30.14
GROCERY,FRZN ICE,97,28.65
GROCERY,FRZN ICE,98,55.54
GROCERY,FRZN ICE,99,19.1
GROCERY,FRZN ICE,100,11.92
GROCERY,FRZN ICE,101,22.09
GROCERY,FRZN ICE,102,5.96
GROCERY,FRZN JCE CONC/DRNKS,2,5.67
GROCERY,FRZN JCE CONC/DRNKS,3,11.53
GROCERY,FRZN JCE CONC/DRNKS,4,7.76
GROCERY,FRZN JCE CONC/DRNKS,5,19.64
GROCERY,FRZN JCE CONC/DRNKS,6,18.9
GROCERY,FRZN JCE CONC/DRNKS,7,6.46
GROCERY,FRZN JCE CONC/DRNKS,8,19.17
GROCERY,FRZN JCE CONC/DRNKS,9,12.16
GROCERY,FRZN JCE CONC/DRNKS,10,22.34
GROCERY,FRZN JCE CONC/DRNKS,11,35.39
GROCERY,FRZN JCE CONC/DRNKS,12,39.12
GROCERY,FRZN JCE CONC/DRNKS,13,27.24
GROCERY,FRZN JCE CONC/DRNKS,14,74.48
GROCERY,FRZN JCE CONC/DRNKS,15,38.62
GROCERY,FRZN JCE CONC/DRNKS,16,67.01
GROCERY,FRZN JCE CONC/DRNKS,17,46.76
GROCERY,FRZN JCE CONC/DRNKS,18,32.41
GROCERY,FRZN JCE CONC/DRNKS,19,44.36
GROCERY,FRZN JCE CONC/DRNKS,20,87.9
GROCERY,FRZN JCE CONC/DRNKS,21,35.04
GROCERY,FRZN JCE CONC/DRNKS,22,43.59
GROCERY,FRZN JCE CONC/DRNKS,23,49.51
GROCERY,FRZN JCE CONC/DRNKS,24,54.72
GROCERY,FRZN JCE CONC/DRNKS,25,60.43
GROCERY,FRZN JCE CONC/DRNKS,26,49.33
GROCERY,FRZN JCE CONC/DRNKS,27,39.39
GROCERY,FRZN JCE CONC/DRNKS,28,57.43
GROCERY,FRZN JCE CONC/DRNKS,29,65.0
GROCERY,FRZN JCE CONC/DRNKS,30,38.41
GROCERY,FRZN JCE CONC/DRNKS,31,46.48
GROCERY,FRZN JCE CONC/DRNKS,32,49.2
GROCERY,FRZN JCE CONC/DRNKS,33,44.82
GROCERY,FRZN JCE CONC/DRNKS,34,76.55
GROCERY,FRZN JCE CONC/DRNKS,35,81.53
GROCERY,FRZN JCE CONC/DRNKS,36,63.02
GROCERY,FRZN JCE CONC/DRNKS,37,76.36
GROCERY,FRZN JCE CONC/DRNKS,38,45.17
GROCERY,FRZN JCE CONC/DRNKS,39,49.48
GROCERY,FRZN JCE CONC/DRNKS,40,75.25
GROCERY,FRZN JCE CONC/DRNKS,41,77.12
GROCERY,FRZN JCE CONC/DRNKS,42,64.82
GROCERY,FRZN JCE CONC/DRNKS,43,94.74
GROCERY,FRZN JCE CONC/DRNKS,44,96.92
GROCERY,FRZN JCE CONC/DRNKS,45,77.8
GROCERY,FRZN JCE CONC/DRNKS,46,91.72
GROCERY,FRZN JCE CONC/DRNKS,47,36.97
GROCERY,FRZN JCE CONC/DRNKS,48,66.98
GROCERY,FRZN JCE CONC/DRNKS,49,72.08
GROCERY,FRZN JCE CONC/DRNKS,50,43.46
GROCERY,FRZN JCE CONC/DRNKS,51,57.23
GROCERY,FRZN JCE CONC/DRNKS,52,75.43
GROCERY,FRZN JCE CONC/DRNKS,53,82.16
GROCERY,FRZN JCE CONC/DRNKS,54,73.75
GROCERY,FRZN JCE CONC/DRNKS,55,54.16
GROCERY,FRZN JCE CONC/DRNKS,56,66.34
GROCERY,FRZN JCE CONC/DRNKS,57,57.18
GROCERY,FRZN JCE CONC/DRNKS,58,54.54
GROCERY,FRZN JCE CONC/DRNKS,59,104.24
GROCERY,FRZN JCE CONC/DRNKS,60,49.12
GROCERY,FRZN JCE CONC/DRNKS,61,67.7
GROCERY,FRZN JCE CONC/DRNKS,62,70.52
GROCERY,FRZN JCE CONC/DRNKS,63,77.93
GROCERY,FRZN JCE CONC/DRNKS,64,33.81
GROCERY,FRZN JCE CONC/DRNKS,65,36.01
GROCERY,FRZN JCE CONC/DRNKS,66,54.18
GROCERY,FRZN JCE CONC/DRNKS,67,95.25
GROCERY,FRZN JCE CONC/DRNKS,68,91.65
GROCERY,FRZN JCE CONC/DRNKS,69,92.81
GROCERY,FRZN JCE CONC/DRNKS,70,46.73
GROCERY,FRZN JCE CONC/DRNKS,71,50.04
GROCERY,FRZN JCE CONC/DRNKS,72,57.0
GROCERY,FRZN JCE CONC/DRNKS,73,63.19
GROCERY,FRZN JCE CONC/DRNKS,74,44.5
GROCERY,FRZN JCE CONC/DRNKS,75,53.8
GROCERY,FRZN JCE CONC/DRNKS,76,84.27
GROCERY,FRZN JCE CONC/DRNKS,77,51.71
GROCERY,FRZN JCE CONC/DRNKS,78,49.74
GROCERY,FRZN JCE CONC/DRNKS,79,58.55
GROCERY,FRZN JCE CONC/DRNKS,80,39.09
GROCERY,FRZN JCE CONC/DRNKS,81,42.95
GROCERY,FRZN JCE CONC/DRNKS,82,54.96
GROCERY,FRZN JCE CONC/DRNKS,83,50.08
GROCERY,FRZN JCE CONC/DRNKS,84,56.63
GROCERY,FRZN JCE CONC/DRNKS,85,57.09
GROCERY,FRZN JCE CONC/DRNKS,86,58.64
GROCERY,FRZN JCE CONC/DRNKS,87,63.87
GROCERY,FRZN JCE CONC/DRNKS,88,84.59
GROCERY,FRZN JCE CONC/DRNKS,89,46.14
GROCERY,FRZN JCE CONC/DRNKS,90,70.65
GROCERY,FRZN JCE CONC/DRNKS,91,57.56
GROCERY,FRZN JCE CONC/DRNKS,92,88.35
GROCERY,FRZN JCE CONC/DRNKS,93,62.77
GROCERY,FRZN JCE CONC/DRNKS,94,57.54
GROCERY,FRZN JCE CONC/DRNKS,95,75.39
GROCERY,FRZN JCE CONC/DRNKS,96,59.63
GROCERY,FRZN JCE CONC/DRNKS,97,36.47
GROCERY,FRZN JCE CONC/DRNKS,98,107.25
GROCERY,FRZN JCE CONC/DRNKS,99,99.06
GROCERY,FRZN JCE CONC/DRNKS,100,56.57
GROCERY,FRZN JCE CONC/DRNKS,101,78.55
GROCERY,FRZN JCE CONC/DRNKS,102,26.9
GROCERY,FRZN MEAT/MEAT DINNERS,1,143.48
GROCERY,FRZN MEAT/MEAT DINNERS,2,253.83
GROCERY,FRZN MEAT/MEAT DINNERS,3,398.35
GROCERY,FRZN MEAT/MEAT DINNERS,4,341.98
GROCERY,FRZN MEAT/MEAT DINNERS,5,548.2
GROCERY,FRZN MEAT/MEAT DINNERS,6,482.07
GROCERY,FRZN MEAT/MEAT DINNERS,7,595.4
GROCERY,FRZN MEAT/MEAT DINNERS,8,602.09
GROCERY,FRZN MEAT/MEAT DINNERS,9,681.35
GROCERY,FRZN MEAT/MEAT DINNERS,10,818.55
GROCERY,FRZN MEAT/MEAT DINNERS,11,995.97
GROCERY,FRZN MEAT/MEAT DINNERS,12,887.15
GROCERY,FRZN MEAT/MEAT DINNERS,13,1081.11
GROCERY,FRZN MEAT/MEAT DINNERS,14,1211.43
GROCERY,FRZN MEAT/MEAT DINNERS,15,1311.06
GROCERY,FRZN MEAT/MEAT DINNERS,16,1254.48
GROCERY,FRZN MEAT/MEAT DINNERS,17,1643.8
GROCERY,FRZN MEAT/MEAT DINNERS,18,1290.43
GROCERY,FRZN MEAT/MEAT DINNERS,19,1464.32
GROCERY,FRZN MEAT/MEAT DINNERS,20,1852.51
GROCERY,FRZN MEAT/MEAT DINNERS,21,1600.34
GROCERY,FRZN MEAT/MEAT DINNERS,22,1373.24
GROCERY,FRZN MEAT/MEAT DINNERS,23,1271.43
GROCERY,FRZN MEAT/MEAT DINNERS,24,1878.34
GROCERY,FRZN MEAT/MEAT DINNERS,25,1443.33
GROCERY,FRZN MEAT/MEAT DINNERS,26,1440.48
GROCERY,FRZN MEAT/MEAT DINNERS,27,1416.67
GROCERY,FRZN MEAT/MEAT DINNERS,28,1639.49
GROCERY,FRZN MEAT/MEAT DINNERS,29,2077.02
GROCERY,FRZN MEAT/MEAT DINNERS,30,1539.97
GROCERY,FRZN MEAT/MEAT DINNERS,31,1426.62
GROCERY,FRZN MEAT/MEAT DINNERS,32,1569.22
GROCERY,FRZN MEAT/MEAT DINNERS,33,2040.27
GROCERY,FRZN MEAT/MEAT DINNERS,34,1912.86
GROCERY,FRZN MEAT/MEAT DINNERS,35,1626.25
GROCERY,FRZN MEAT/MEAT DINNERS,36,1137.26
GROCERY,FRZN MEAT/MEAT DINNERS,37,1728.81
GROCERY,FRZN MEAT/MEAT DINNERS,38,1627.2
GROCERY,FRZN MEAT/MEAT DINNERS,39,1466.6
GROCERY,FRZN MEAT/MEAT DINNERS,40,953.34
GROCERY,FRZN MEAT/MEAT DINNERS,41,1454.41
GROCERY,FRZN MEAT/MEAT DINNERS,42,1943.42
GROCERY,FRZN MEAT/MEAT DINNERS,43,1744.07
GROCERY,FRZN MEAT/MEAT DINNERS,44,1635.49
GROCERY,FRZN MEAT/MEAT DINNERS,45,1743.7
GROCERY,FRZN MEAT/MEAT DINNERS,46,1818.4
GROCERY,FRZN MEAT/MEAT DINNERS,47,2030.88
GROCERY,FRZN MEAT/MEAT DINNERS,48,1966.0
GROCERY,FRZN MEAT/MEAT DINNERS,49,2189.54
GROCERY,FRZN MEAT/MEAT DINNERS,50,2191.37
GROCERY,FRZN MEAT/MEAT DINNERS,51,1922.13
GROCERY,FRZN MEAT/MEAT DINNERS,52,1922.67
GROCERY,FRZN MEAT/MEAT DINNERS,53,1846.35
GROCERY,FRZN MEAT/MEAT DINNERS,54,2119.52
GROCERY,FRZN MEAT/MEAT DINNERS,55,1449.03
GROCERY,FRZN MEAT/MEAT DINNERS,56,1462.73
GROCERY,FRZN MEAT/MEAT DINNERS,57,1592.85
GROCERY,FRZN MEAT/MEAT DINNERS,58,1656.85
GROCERY,FRZN MEAT/MEAT DINNERS,59,2204.54
GROCERY,FRZN MEAT/MEAT DINNERS,60,1671.47
GROCERY,FRZN MEAT/MEAT DINNERS,61,1713.93
GROCERY,FRZN MEAT/MEAT DINNERS,62,1385.14
GROCERY,FRZN MEAT/MEAT DINNERS,63,1781.72
GROCERY,FRZN MEAT/MEAT DINNERS,64,1722.27
GROCERY,FRZN MEAT/MEAT DINNERS,65,1524.09
GROCERY,FRZN MEAT/MEAT DINNERS,66,1292.43
GROCERY,FRZN MEAT/MEAT DINNERS,67,1437.02
GROCERY,FRZN MEAT/MEAT DINNERS,68,1723.63
GROCERY,FRZN MEAT/MEAT DINNERS,69,1517.86
GROCERY,FRZN MEAT/MEAT DINNERS,70,1799.26
GROCERY,FRZN MEAT/MEAT DINNERS,71,1608.67
GROCERY,FRZN MEAT/MEAT DINNERS,72,1773.07
GROCERY,FRZN MEAT/MEAT DINNERS,73,1637.45
GROCERY,FRZN MEAT/MEAT DINNERS,74,1515.71
GROCERY,FRZN MEAT/MEAT DINNERS,75,1517.52
GROCERY,FRZN MEAT/MEAT DINNERS,76,2105.32
GROCERY,FRZN MEAT/MEAT DINNERS,77,1817.25
GROCERY,FRZN MEAT/MEAT DINNERS,78,1741.34
GROCERY,FRZN MEAT/MEAT DINNERS,79,1785.6
GROCERY,FRZN MEAT/MEAT DINNERS,80,2023.49
GROCERY,FRZN MEAT/MEAT DINNERS,81,2418.87
GROCERY,FRZN MEAT/MEAT DINNERS,82,1968.78
GROCERY,FRZN MEAT/MEAT DINNERS,83,1840.68
GROCERY,FRZN MEAT/MEAT DINNERS,84,1662.93
GROCERY,FRZN MEAT/MEAT DINNERS,85,2245.18
GROCERY,FRZN MEAT/MEAT DINNERS,86,1632.17
GROCERY,FRZN MEAT/MEAT DINNERS,87,1899.52
GROCERY,FRZN MEAT/MEAT DINNERS,88,1403.41
GROCERY,FRZN MEAT/MEAT DINNERS,89,2395.07
GROCERY,FRZN MEAT/MEAT DINNERS,90,1873.63
GROCERY,FRZN MEAT/MEAT DINNERS,91,1839.53
GROCERY,FRZN MEAT/MEAT DINNERS,92,1273.42
GROCERY,FRZN MEAT/MEAT DINNERS,93,1797.86
GROCERY,FRZN MEAT/MEAT DINNERS,94,2155.33
GROCERY,FRZN MEAT/MEAT DINNERS,95,2256.89
GROCERY,FRZN MEAT/MEAT DINNERS,96,2090.77
GROCERY,FRZN MEAT/MEAT DINNERS,97,1649.26
GROCERY,FRZN MEAT/MEAT DINNERS,98,1957.47
GROCERY,FRZN MEAT/MEAT DINNERS,99,2199.74
GROCERY,FRZN MEAT/MEAT DINNERS,100,1835.93
GROCERY,FRZN MEAT/MEAT DINNERS,101,1950.5
GROCERY,FRZN MEAT/MEAT DINNERS,102,1155.74
GROCERY,FRZN NOVELTIES/WTR ICE,1,41.92
GROCERY,FRZN NOVELTIES/WTR ICE,2,102.45
GROCERY,FRZN NOVELTIES/WTR ICE,3,80.07
GROCERY,FRZN NOVELTIES/WTR ICE,4,115.22
GROCERY,FRZN NOVELTIES/WTR ICE,5,147.9
GROCERY,FRZN NOVELTIES/WTR ICE,6,139.0
GROCERY,FRZN NOVELTIES/WTR ICE,7,151.61
GROCERY,FRZN NOVELTIES/WTR ICE,8,224.3
GROCERY,FRZN NOVELTIES/WTR ICE,9,257.66
GROCERY,FRZN NOVELTIES/WTR ICE,10,274.42
GROCERY,FRZN NOVELTIES/WTR ICE,11,403.08
GROCERY,FRZN NOVELTIES/WTR ICE,12,376.82
GROCERY,FRZN NOVELTIES/WTR ICE,13,426.41
GROCERY,FRZN NOVELTIES/WTR ICE,14,559.34
GROCERY,FRZN NOVELTIES/WTR ICE,15,519.04
GROCERY,FRZN NOVELTIES/WTR ICE,16,551.35
GROCERY,FRZN NOVELTIES/WTR ICE,17,528.05
GROCERY,FRZN NOVELTIES/WTR ICE,18,445.5
GROCERY,FRZN NOVELTIES/WTR ICE,19,538.54
GROCERY,FRZN NOVELTIES/WTR ICE,20,557.37
GROCERY,FRZN NOVELTIES/WTR ICE,21,572.53
GROCERY,FRZN NOVELTIES/WTR ICE,22,511.33
GROCERY,FRZN NOVELTIES/WTR ICE,23,399.1
GROCERY,FRZN NOVELTIES/WTR ICE,24,603.54
GROCERY,FRZN NOVELTIES/WTR ICE,25,446.95
GROCERY,FRZN NOVELTIES/WTR ICE,26,362.37
GROCERY,FRZN NOVELTIES/WTR ICE,27,428.22
GROCERY,FRZN NOVELTIES/WTR ICE,28,327.63
GROCERY,FRZN NOVELTIES/WTR ICE,29,391.55
GROCERY,FRZN NOVELTIES/WTR ICE,30,320.76
GROCERY,FRZN NOVELTIES/WTR ICE,31,317.94
GROCERY,FRZN NOVELTIES/WTR ICE,32,192.06
GROCERY,FRZN NOVELTIES/WTR ICE,33,310.42
GROCERY,FRZN NOVELTIES/WTR ICE,34,365.95
GROCERY,FRZN NOVELTIES/WTR ICE,35,291.17
GROCERY,FRZN NOVELTIES/WTR ICE,36,218.83
GROCERY,FRZN NOVELTIES/WTR ICE,37,290.17
GROCERY,FRZN NOVELTIES/WTR ICE,38,300.27
GROCERY,FRZN NOVELTIES/WTR ICE,39,261.65
GROCERY,FRZN NOVELTIES/WTR ICE,40,215.94
GROCERY,FRZN NOVELTIES/WTR ICE,41,273.07
GROCERY,FRZN NOVELTIES/WTR ICE,42,464.11
GROCERY,FRZN NOVELTIES/WTR ICE,43,332.18
GROCERY,FRZN NOVELTIES/WTR ICE,44,377.54
GROCERY,FRZN NOVELTIES/WTR ICE,45,448.07
GROCERY,FRZN NOVELTIES/WTR ICE,46,394.25
GROCERY,FRZN NOVELTIES/WTR ICE,47,450.39
GROCERY,FRZN NOVELTIES/WTR ICE,48,346.45
GROCERY,FRZN NOVELTIES/WTR ICE,49,474.54
GROCERY,FRZN NOVELTIES/WTR ICE,50,440.92
GROCERY,FRZN NOVELTIES/WTR ICE,51,443.04
GROCERY,FRZN NOVELTIES/WTR ICE,52,456.49
GROCERY,FRZN NOVELTIES/WTR ICE,53,396.35
GROCERY,FRZN NOVELTIES/WTR ICE,54,485.43
GROCERY,FRZN NOVELTIES/WTR ICE,55,367.88
GROCERY,FRZN NOVELTIES/WTR ICE,56,432.86
GROCERY,FRZN NOVELTIES/WTR ICE,57,405.64
GROCERY,FRZN NOVELTIES/WTR ICE,58,358.41
GROCERY,FRZN NOVELTIES/WTR ICE,59,527.39
GROCERY,FRZN NOVELTIES/WTR ICE,60,558.37
GROCERY,FRZN NOVELTIES/WTR ICE,61,482.26
GROCERY,FRZN NOVELTIES/WTR ICE,62,662.23
GROCERY,FRZN NOVELTIES/WTR ICE,63,787.19
GROCERY,FRZN NOVELTIES/WTR ICE,64,565.5
GROCERY,FRZN NOVELTIES/WTR ICE,65,616.69
GROCERY,FRZN NOVELTIES/WTR ICE,66,687.38
GROCERY,FRZN NOVELTIES/WTR ICE,67,691.26
GROCERY,FRZN NOVELTIES/WTR ICE,68,700.53
GROCERY,FRZN NOVELTIES/WTR ICE,69,569.96
GROCERY,FRZN NOVELTIES/WTR ICE,70,612.22
GROCERY,FRZN NOVELTIES/WTR ICE,71,614.44
GROCERY,FRZN NOVELTIES/WTR ICE,72,669.61
GROCERY,FRZN NOVELTIES/WTR ICE,73,558.5
GROCERY,FRZN NOVELTIES/WTR ICE,74,566.37
GROCERY,FRZN NOVELTIES/WTR ICE,75,476.94
GROCERY,FRZN NOVELTIES/WTR ICE,76,400.48
GROCERY,FRZN NOVELTIES/WTR ICE,77,490.34
GROCERY,FRZN NOVELTIES/WTR ICE,78,450.46
GROCERY,FRZN NOVELTIES/WTR ICE,79,356.6
GROCERY,FRZN NOVELTIES/WTR ICE,80,401.91
GROCERY,FRZN NOVELTIES/WTR ICE,81,392.06
GROCERY,FRZN NOVELTIES/WTR ICE,82,298.1
GROCERY,FRZN NOVELTIES/WTR ICE,83,327.12
GROCERY,FRZN NOVELTIES/WTR ICE,84,334.21
GROCERY,FRZN NOVELTIES/WTR ICE,85,253.62
GROCERY,FRZN NOVELTIES/WTR ICE,86,301.68
GROCERY,FRZN NOVELTIES/WTR ICE,87,258.44
GROCERY,FRZN NOVELTIES/WTR ICE,88,249.72
GROCERY,FRZN NOVELTIES/WTR ICE,89,258.17
GROCERY,FRZN NOVELTIES/WTR ICE,90,283.53
GROCERY,FRZN NOVELTIES/WTR ICE,91,306.52
GROCERY,FRZN NOVELTIES/WTR ICE,92,235.8
GROCERY,FRZN NOVELTIES/WTR ICE,93,339.14
GROCERY,FRZN NOVELTIES/WTR ICE,94,403.86
GROCERY,FRZN NOVELTIES/WTR ICE,95,365.82
GROCERY,FRZN NOVELTIES/WTR ICE,96,329.74
GROCERY,FRZN NOVELTIES/WTR ICE,97,328.78
GROCERY,FRZN NOVELTIES/WTR ICE,98,399.57
GROCERY,FRZN NOVELTIES/WTR ICE,99,418.6
GROCERY,FRZN NOVELTIES/WTR ICE,100,349.44
GROCERY,FRZN NOVELTIES/WTR ICE,101,308.53
GROCERY,FRZN NOVELTIES/WTR ICE,102,225.05
GROCERY,FRZN POTATOES,1,22.01
GROCERY,FRZN POTATOES,2,33.42
GROCERY,FRZN POTATOES,3,29.15
GROCERY,FRZN POTATOES,4,39.85
GROCERY,FRZN POTATOES,5,76.48
GROCERY,FRZN POTATOES,6,79.19
GROCERY,FRZN POTATOES,7,46.03
GROCERY,FRZN POTATOES,8,64.42
GROCERY,FRZN POTATOES,9,78.34
GROCERY,FRZN POTATOES,10,93.14
GROCERY,FRZN POTATOES,11,118.73
GROCERY,FRZN POTATOES,12,119.67
GROCERY,FRZN POTATOES,13,148.09
GROCERY,FRZN POTATOES,14,115.0
GROCERY,FRZN POTATOES,15,178.12
GROCERY,FRZN POTATOES,16,192.75
GROCERY,FRZN POTATOES,17,232.31
GROCERY,FRZN POTATOES,18,205.37
GROCERY,FRZN POTATOES,19,246.63
GROCERY,FRZN POTATOES,20,197.05
GROCERY,FRZN POTATOES,21,186.04
GROCERY,FRZN POTATOES,22,189.19
GROCERY,FRZN POTATOES,23,175.79
GROCERY,FRZN POTATOES,24,280.46
GROCERY,FRZN POTATOES,25,236.01
GROCERY,FRZN POTATOES,26,217.58
GROCERY,FRZN POTATOES,27,197.9
GROCERY,FRZN POTATOES,28,241.15
GROCERY,FRZN POTATOES,29,305.28
GROCERY,FRZN POTATOES,30,200.37
GROCERY,FRZN POTATOES,31,205.91
GROCERY,FRZN POTATOES,32,212.08
GROCERY,FRZN POTATOES,33,266.93
GROCERY,FRZN POTATOES,34,264.8
GROCERY,FRZN POTATOES,35,251.15
GROCERY,FRZN POTATOES,36,165.31
GROCERY,FRZN POTATOES,37,327.21
GROCERY,FRZN POTATOES,38,281.33
GROCERY,FRZN POTATOES,39,246.69
GROCERY,FRZN POTATOES,40,204.64
GROCERY,FRZN POTATOES,41,248.38
GROCERY,FRZN POTATOES,42,242.09
GROCERY,FRZN POTATOES,43,227.86
GROCERY,FRZN POTATOES,44,183.03
GROCERY,FRZN POTATOES,45,221.34
GROCERY,FRZN POTATOES,46,276.31
GROCERY,FRZN POTATOES,47,240.06
GROCERY,FRZN POTATOES,48,254.1
GROCERY,FRZN POTATOES,49,224.54
GROCERY,FRZN POTATOES,50,323.09
GROCERY,FRZN POTATOES,51,261.75
GROCERY,FRZN POTATOES,52,267.85
GROCERY,FRZN POTATOES,53,300.84
GROCERY,FRZN POTATOES,54,279.03
GROCERY,FRZN POTATOES,55,265.99
GROCERY,FRZN POTATOES,56,220.2
GROCERY,FRZN POTATOES,57,182.1
GROCERY,FRZN POTATOES,58,247.89
GROCERY,FRZN POTATOES,59,301.14
GROCERY,FRZN POTATOES,60,233.21
GROCERY,FRZN POTATOES,61,191.33
GROCERY,FRZN POTATOES,62,175.14
GROCERY,FRZN POTATOES,63,284.55
